"article_id","model_id","main_crop","country","year_assessment_start","year_assessment_end","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_coefficient_num","transformation_variance","transformation_variance_num","x_mean_value","x_mean_value_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","sampling_unit","type_data","m_endogeneity_correction","m_exposure_correction","m_intervention_system_components","factor_metric","m_intervention_recla2","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_education_years","m_sampling_unit","m_type_data","m_av_year_assessment"
"927","1","Corn","USA",1996,NA,"crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",-0.002,-0.002,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","hh farming experience (years)","Crop rotation","B_SE","logit_B_SE",-0.2,-0.002,0.01,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","1","Corn","USA",1996,NA,"crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",0.737,0.737,"SE","0.32",0.32,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",13,13,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","receive incentive for conservation (1= yes, 0= no)","Crop rotation","B_SE","logit_B_SE",2.303125,0.737,0.32,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","1","Corn","USA",1996,NA,"crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"1000",1000,"nd",NA,"logit regression model","logit","B",1.444,1.444,"SE","1.03",1.03,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","precipitation (mm/year)","Crop rotation","B_SE","logit_B_SE",1.40194174757282,1444,1030,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","1","Corn","USA",1996,NA,"crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"2.9585798816568049E-2",0.029585798816568,"nd",NA,"logit regression model","logit","B",0.019,0.019,"SE","0.04",0.04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","temperature (Celsius)","Crop rotation","B_SE","logit_B_SE",0.475,0.000562130177514793,0.00118343195266272,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","2","Corn","USA",1996,NA,"embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","College education: Farm operator has some college education","hh education","1= college education, 0= otherwise","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",0.088,0.088,"SE","0.23",0.23,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"crops and embedded natural","hh education (1= post-secondary education, 0= otherwise)","Embedded seminatural habitats","B_SE","logit_B_SE",0.382608695652174,0.088,0.23,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","2","Corn","USA",1996,NA,"embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",-0.023,-0.023,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"crops and embedded natural","hh farming experience (years)","Embedded seminatural habitats","B_SE","logit_B_SE",-2.3,-0.023,0.01,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","2","Corn","USA",1996,NA,"embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= government support, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",-0.253,-0.253,"SE","0.55000000000000004",0.55,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"crops and embedded natural","receive incentive for conservation (1= yes, 0= no)","Embedded seminatural habitats","B_SE","logit_B_SE",-0.46,-0.253,0.55,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","2","Corn","USA",1996,NA,"embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"1000",1000,"nd",NA,"logit regression model","logit","B",2.185,2.185,"SE","0.9",0.9,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"crops and embedded natural","precipitation (mm/year)","Embedded seminatural habitats","B_SE","logit_B_SE",2.42777777777778,2185,900,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","2","Corn","USA",1996,NA,"embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"2.9585798816568049E-2",0.029585798816568,"nd",NA,"logit regression model","logit","B",-1.147,-1.147,"SE","0.04",0.04,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"crops and embedded natural","temperature (Celsius)","Embedded seminatural habitats","B_SE","logit_B_SE",-28.675,-0.0339349112426036,0.00118343195266272,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","3","Corn","USA",1996,NA,"intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","College education: Farm operator has some college education","hh education","1= college education, 0= otherwise","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",-0.888,-0.888,"SE","0.44",0.44,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","hh education (1= post-secondary education, 0= otherwise)","Intercropping","B_SE","logit_B_SE",-2.01818181818182,-0.888,0.44,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","3","Corn","USA",1996,NA,"intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",0.005,0.005,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","hh farming experience (years)","Intercropping","B_SE","logit_B_SE",0.5,0.005,0.01,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","3","Corn","USA",1996,NA,"intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= government support, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"nd",NA,"logit regression model","logit","B",-0.346,-0.346,"SE","0.37",0.37,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","receive incentive for conservation (1= yes, 0= no)","Intercropping","B_SE","logit_B_SE",-0.935135135135135,-0.346,0.37,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","3","Corn","USA",1996,NA,"intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"1000",1000,"nd",NA,"logit regression model","logit","B",5.321,5.321,"SE","3.69",3.69,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","precipitation (mm/year)","Intercropping","B_SE","logit_B_SE",1.4420054200542,5321,3690,"Northern America","Northern America","Developed regions",NA,1,1,1996
"927","3","Corn","USA",1996,NA,"intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"2.9585798816568049E-2",0.029585798816568,"nd",NA,"logit regression model","logit","B",-0.269,-0.269,"SE","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation",1,1,"nd","household","primary data",0,0,"only crops","temperature (Celsius)","Intercropping","B_SE","logit_B_SE",-2.69,-0.00795857988165681,0.00295857988165681,"Northern America","Northern America","Developed regions",NA,1,1,1996
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Hhage","hh age","years","years","continuous","none",NA,"none",NA,"47.98",47.98,"multinomial logit model","logit","B",0.002,0.002,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","hh age (years)","Agroforestry","B_SE","logit_B_SE",2,0.002,0.001,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Hhedu","hh education","1 = Can read and write Chinese character, 0 = Can’t","1= literate, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.71",0.71,"multinomial logit model","logit","B",0.123,0.123,"SE","0.22900000000000001",0.229,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","hh education (1= literate, 0= otherwise)","Agroforestry","B_SE","logit_B_SE",0.537117903930131,0.123,0.229,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Labour","farm labour force (non-hired)","number of people","number of people","continuous","none",NA,"none",NA,"3.3",3.3,"multinomial logit model","logit","B",0.275,0.275,"SE","0.09",0.09,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","farm labour force (non-hired) (number of people)","Agroforestry","B_SE","logit_B_SE",3.05555555555556,0.275,0.09,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Off-farm","access to off-farm income","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.31",0.31,"multinomial logit model","logit","B",-0.853,-0.853,"SE","0.42599999999999999",0.426,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","access to off-farm income (1= yes, 0= no)","Agroforestry","B_SE","logit_B_SE",-2.00234741784038,-0.853,0.426,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Livestock","livestock owned","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.18",0.18,"multinomial logit model","logit","B",0.475,0.475,"SE","0.251",0.251,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","livestock owned (1= yes, 0= no)","Agroforestry","B_SE","logit_B_SE",1.89243027888446,0.475,0.251,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"940","1","Rubber","China",2013,NA,"agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Number of rubber land plots","number of agricultural plots","number of plots","number of plots","continuous","none",NA,"none",NA,"4.2300000000000004",4.23,"multinomial logit model","logit","B",-0.024,-0.024,"SE","4.4999999999999998E-2",0.045,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation",1,1,"0.70466666666666666","household","primary data",0,0,"crops and trees","number of agricultural plots (number of plots)","Agroforestry","B_SE","logit_B_SE",-0.533333333333333,-0.024,0.045,"Asia","Eastern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Male headed HH","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"none",NA,"0.92",0.92,"multivariate probit model","probit","B",-0.421,-0.421,"SE","0.17599999999999999",0.176,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","hh gender (1= male, 0= female)","Combined systems","B_SE","probit_B_SE",-2.39204545454545,-0.6736,0.2816,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","age of HH head","hh age","years","years","continuous","none",NA,"none",NA,"51",51,"multivariate probit model","probit","B",-0.013,-0.013,"SE","6.0000000000000001E-3",0.006,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","hh age (years)","Combined systems","B_SE","probit_B_SE",-2.16666666666667,-0.0208,0.0096,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","literate HH head","hh education","1= literate, 0= otherwise","1= literate, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.64",0.64,"multivariate probit model","probit","B",0.167,0.167,"SE","0.111",0.111,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","hh education (1= literate, 0= otherwise)","Combined systems","B_SE","probit_B_SE",1.5045045045045,0.2672,0.1776,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","family size","h size","number of people","number of people","continuous","none",NA,"none",NA,"6.4",6.4,"multivariate probit model","probit","B",-0.003,-0.003,"SE","1.4999999999999999E-2",0.015,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","h size (number of people)","Combined systems","B_SE","probit_B_SE",-0.2,-0.0048,0.024,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","tenure of plot","land tenure security","1= owned, 0= rented","1= owned, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.76",0.76,"multivariate probit model","probit","B",-0.132,-0.132,"SE","1.2E-2",0.012,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","land tenure security (1= owned, 0= otherwise)","Combined systems","B_SE","probit_B_SE",-11,-0.2112,0.0192,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","area of plot","plot size","hectare","ha","continuous","none",NA,"none",NA,"0.12",0.12,"multivariate probit model","probit","B",-0.048,-0.048,"SE","0.33400000000000002",0.334,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","plot size (ha)","Combined systems","B_SE","probit_B_SE",-0.143712574850299,-0.0768,0.5344,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","soil fertility","soil fertility","1= good, 0= otherwise","1= high fertility, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.46",0.46,"multivariate probit model","probit","B",0.369,0.369,"SE","9.4E-2",0.094,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","soil fertility (1= high fertility, 0= otherwise)","Combined systems","B_SE","probit_B_SE",3.92553191489362,0.5904,0.1504,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","soil depth","soil depth","1= deep, 0= otherwise","1= deep, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.15",0.15,"multivariate probit model","probit","B",0.237,0.237,"SE","0.11600000000000001",0.116,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","soil depth (1= deep, 0= otherwise)","Combined systems","B_SE","probit_B_SE",2.04310344827586,0.3792,0.1856,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","land slope","soil slope","1= gentle slope, 0= medium/steep slope","1= flat slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.47",0.47,"multivariate probit model","probit","B",-0.234,-0.234,"SE","9.0999999999999998E-2",0.091,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","soil slope (1= flat slope, 0= otherwise)","Combined systems","B_SE","probit_B_SE",-2.57142857142857,-0.3744,0.1456,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","distance from house to plot","distance farm-house","km","km","continuous","none",NA,"none",NA,"0.75",0.75,"multivariate probit model","probit","B",-0.006,-0.006,"SE","4.1000000000000002E-2",0.041,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","distance farm-house (km)","Combined systems","B_SE","probit_B_SE",-0.146341463414634,-0.0096,0.0656,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","livestock owned","units of livestock","TLU","TLU","continuous","none",NA,"none",NA,"0.7",0.7,"multivariate probit model","probit","B",0.215,0.215,"SE","5.2999999999999999E-2",0.053,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","units of livestock (TLU)","Combined systems","B_SE","probit_B_SE",4.05660377358491,0.344,0.0848,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","credit access","access to credit","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.39",0.39,"multivariate probit model","probit","B",-0.537,-0.537,"SE","0.10199999999999999",0.102,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","access to credit (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",-5.26470588235294,-0.8592,0.1632,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","association in group","hh association member","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.11",0.11,"multivariate probit model","probit","B",0.297,0.297,"SE","0.14299999999999999",0.143,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","hh association member (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",2.07692307692308,0.4752,0.2288,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","distance to market","distance to market","km","km","continuous","none",NA,"none",NA,"2.46",2.46,"multivariate probit model","probit","B",-0.035,-0.035,"SE","3.4000000000000002E-2",0.034,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","distance to market (km)","Combined systems","B_SE","probit_B_SE",-1.02941176470588,-0.056,0.0544,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","training in agriculture","access to agricultural training","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.24",0.24,"multivariate probit model","probit","B",0.645,0.645,"SE","0.35899999999999999",0.359,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","access to agricultural training (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",1.7966573816156,1.032,0.5744,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","farmer-to-farmer communication. 1 if information received from neighbor/relative farmer/cooperative and 0 otherwise","hh comunicate with other farmers","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.46",0.46,"multivariate probit model","probit","B",0.244,0.244,"SE","9.7000000000000003E-2",0.097,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","hh comunicate with other farmers (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",2.51546391752577,0.3904,0.1552,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","government extension service","access to agricultural extension","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.03",0.03,"multivariate probit model","probit","B",0.838,0.838,"SE","0.32",0.32,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","access to agricultural extension (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",2.61875,1.3408,0.512,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"941","1","Rice, wheat","India",2013,NA,"crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","ICT  1 if information received from radio, newspaper, TV, mobile and 0 otherwise","access to agricultural information","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.03",0.03,"multivariate probit model","probit","B",0.818,0.818,"SE","0.40100000000000002",0.401,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation",1,1,"0.51","household","primary data",1,0,"only crops","access to agricultural information (1= yes, 0= no)","Combined systems","B_SE","probit_B_SE",2.03990024937656,1.3088,0.6416,"Asia","Southern Asia","Developing regions",NA,1,1,2013
"947","1","nd","Nigeria",2017,NA,"cover crops",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Gender","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"none",NA,"nd",NA,"probit regression model","probit","B",0.054,0.054,"SE","7.6499999999999999E-2",0.0765,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,34,34,"no limitation",1,1,"7.65","household","primary data",0,1,"only crops","hh gender (1= male, 0= female)","Cover crops","B_SE","probit_B_SE",0.705882352941177,0.0864,0.1224,"Africa","Western Africa","Developing regions",NA,1,1,2017
"947","1","nd","Nigeria",2017,NA,"cover crops",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Age","hh age","years","years","continuous","none",NA,"none",NA,"nd",NA,"probit regression model","probit","B",0.096,0.096,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",13,13,34,34,"no limitation",1,1,"7.65","household","primary data",0,1,"only crops","hh age (years)","Cover crops","B_SE","probit_B_SE",96,0.1536,0.0016,"Africa","Western Africa","Developing regions",NA,1,1,2017
"947","1","nd","Nigeria",2017,NA,"cover crops",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education","hh education","1= formal education, 0= informal","1= formal education, 0= no formal education","categorical (binary)","none",NA,"none",NA,"nd",NA,"probit regression model","probit","B",0.362,0.362,"SE","6.3E-3",0.0063,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,34,34,"no limitation",1,1,"7.65","household","primary data",0,1,"only crops","hh education (1= formal education, 0= no formal education)","Cover crops","B_SE","probit_B_SE",57.4603174603175,0.5792,0.01008,"Africa","Western Africa","Developing regions",NA,1,1,2017
"947","1","nd","Nigeria",2017,NA,"cover crops",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farming experience","hh farming experience","years","years","continuous","none",NA,"none",NA,"nd",NA,"probit regression model","probit","B",0.676,0.676,"SE","2.0000000000000001E-4",2e-04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,34,34,"no limitation",1,1,"7.65","household","primary data",0,1,"only crops","hh farming experience (years)","Cover crops","B_SE","probit_B_SE",3380,1.0816,0.00032,"Africa","Western Africa","Developing regions",NA,1,1,2017
