"article_id","model_id","main_crop","country","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_variance_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","factor_metric","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_intervention_recla2","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","m_sampling_unit","m_type_data","m_av_year_assessment","factor_sub_class","x_metric_recla2","pcc_unit","logor_unit","pcc_factor_unit","ES_ID","yi","vi"
800,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Nonfarm income","h off-farm income","Percent share of nonfarm income to total household income","Percentage of household income from off-farm employment","continuous","none",NA,"probit regression model","probit","B",0.005,0.005,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"no limitation","h off-farm income (Percentage of household income from off-farm employment)","B_P","probit_B_P",1.03643338949379,0.008,0.00771877872817985,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"1.7",1,1,1995,"Financial capital","Non-farm income","continuous",NA,"Non-farm income (continuous)",977,0.131548484894793,0.0155756363774676
800,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Distance from the road","distance to road","km","km","continuous","none",NA,"probit regression model","probit","B",-0.94,-0.94,"P","0.05",0.05,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",8,8,70,70,"no limitation","distance to road (km)","B_P","probit_B_P",-1.95996398454005,-1.504,0.76736103921468,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"1.7",1,1,1995,"Accessibility","Distance road","continuous","km","Distance road (continuous)",978,-0.243400632493247,0.0142745500014081
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Age of household head","hh age","years","years","continuous","none",NA,"probit regression model","probit","B",-0.03,-0.03,"P","0.05",0.05,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",8,8,70,70,"no limitation","hh age (years)","B_P","probit_B_P",-1.95996398454005,-0.048,0.0244902459323834,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Socio-demographic","Age","continuous","years","Age (continuous)",979,-0.243400632493247,0.0142745500014081
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Education (years)","hh education","years","years","continuous","none",NA,"probit regression model","probit","B",-0.03,-0.03,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"no limitation","hh education (years)","B_P","probit_B_P",-1.03643338949379,-0.048,0.0463126723690791,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Socio-demographic","Education","continuous","years","Education (continuous)",980,-0.131548484894793,0.0155756363774676
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Tenure (dummy)b","land tenure security","1= owner, 0= otherwise","1= owned, 0= otherwise","categorical (binary)","none",NA,"probit regression model","probit","B",1.02,1.02,"P","0.01",0.01,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",8,8,70,70,"no limitation","land tenure security (1= owned, 0= otherwise)","B_P","probit_B_P",2.5758293035489,1.632,0.633582356467286,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Physical capital","Land tenure","1= owned","1= owned","Land tenure (1= owned)",981,0.313207147581595,0.0131197729635929
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Member (dummy)","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",0.34,0.34,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"no limitation","hh association member (1= yes, 0= no)","B_P","probit_B_P",1.03643338949379,0.544,0.52487695351623,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Social capital","Association member","1= yes","1= yes","Association member (1= yes)",982,0.131548484894793,0.0155756363774676
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Nonfarm income","h off-farm income","Percent share of nonfarm income to total household income","Percentage of household income from off-farm employment","continuous","none",NA,"probit regression model","probit","B",-0.005,-0.005,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"no limitation","h off-farm income (Percentage of household income from off-farm employment)","B_P","probit_B_P",-1.03643338949379,-0.008,0.00771877872817985,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Financial capital","Non-farm income","continuous",NA,"Non-farm income (continuous)",983,-0.131548484894793,0.0155756363774676
800,2,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,"grass or woody buffer strips",NA,"diversity adoption (1=yes, 0=no)","Distance from the road","distance to road","km","km","continuous","none",NA,"probit regression model","probit","B",-0.1,-0.1,"P","nd",0.3,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"no limitation","distance to road (km)","B_P","probit_B_P",-1.03643338949379,-0.16,0.154375574563597,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",0,0,"3",1,1,1995,"Accessibility","Distance road","continuous","km","Distance road (continuous)",984,-0.131548484894793,0.0155756363774676
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Per capita farm size (ha per adult equivalent)","farm size","ha","ha","continuous","none",NA,"probit regression model","probit","B",1.2824,1.2824,"SE","0.45529999999999998",0.4553,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","farm size (ha)","B_SE","probit_B_SE",2.81660443663519,2.05184,0.72848,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",985,0.311168581448525,0.0108763130673858
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Labor availability per hectare (man-days per ha)","farm labour force (non-hired)","man-days per ha","number of people days per day per ha","continuous","none",NA,"probit regression model","probit","B",0.0033,0.0033,"SE","1.4E-3",0.0014,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","farm labour force (non-hired) (number of people days per day per ha)","B_SE","probit_B_SE",2.35714285714286,0.00528,0.00224,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Social capital","Non-hired labour","continuous",NA,"Non-hired labour (continuous)",986,0.264270751946038,0.0115359923931968
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Tenure security (proportion of cultivated area with secure","land tenure security","proportion of cultivated area with secure tenure","percentage of owned land","continuous","none",NA,"probit regression model","probit","B",0.7979,0.7979,"SE","1.1391",1.1391,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","land tenure security (percentage of owned land)","B_SE","probit_B_SE",0.700465279606707,1.27664,1.82256,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Physical capital","Land tenure","continuous","percentage","Land tenure (continuous)",987,0.0811588204748429,0.0131582650273117
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education of household head (yr)","hh education","years","years","continuous","none",NA,"probit regression model","probit","B",0.0167,0.0167,"SE","8.77E-2",0.0877,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","hh education (years)","B_SE","probit_B_SE",0.19042189281642,0.02672,0.14032,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Socio-demographic","Education","continuous","years","Education (continuous)",988,0.0221306739796082,0.0133202760854649
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Attitude index (mean 0): This index was constructed using responses from a series of 10 questions regarding positive and negative aspects of hedgerows.","hh perceive benefits of SFP or DFS","Hedgerow attitude index ( -10 to + 10; centered and scaled)","positive attitude index ( -10 to + 10)","continuous","none",NA,"probit regression model","probit","B",-0.2713,-0.2713,"SE","0.29930000000000001",0.2993,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","hh perceive benefits of SFP or DFS (positive attitude index ( -10 to + 10))","B_SE","probit_B_SE",-0.906448379552289,-0.43408,0.47888,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Personal behaviour","Attitude toward practice","positive continuous",NA,"Attitude toward practice (positive continuous)",989,-0.104792316348002,0.0130421031021886
804,1,"Corn","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Plot size (ha)","plot size","ha","ha","continuous","none",NA,"probit regression model","probit","B",-0.8714,-0.8714,"SE","0.4899",0.4899,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,89,89,"no limitation","plot size (ha)","B_SE","probit_B_SE",-1.77873035313329,-1.39424,0.78384,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"0.79",0,1,1994,"Physical capital","Plot size","continuous","ha","Plot size (continuous)",990,-0.202489768077514,0.0122623594714494
806,1,"nd","Brazil","agroforestry",NA,NA,"native trees",NA,"diversity adoption (1=yes, 0=no)","AVEAGEHH. Average age of the household heads in years","hh age","years","years","continuous","none",NA,"probit regression model","probit","B",0.11142,0.11142,"Z","1.177",1.177,"na",NA,"na",NA,"1.177",1.177,"nd",NA,"nd",13,13,196,196,"no limitation","hh age (years)","B_Z","probit_B_Z",1.177,0.178272,0.151463041631266,"Latin America and the Caribbean","South America","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Socio-demographic","Age","continuous","years","Age (continuous)",991,0.086914886719337,0.00538223317395357
806,1,"nd","Brazil","agroforestry",NA,NA,"native trees",NA,"diversity adoption (1=yes, 0=no)","KNOWSA. Knowledge of sustainable agriculture; one if the family knows of or has heard about sustainable agriculture, zero otherwise","awareness of SFP or DFS","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",1.8963,1.8963,"Z","4.6840000000000002",4.684,"na",NA,"na",NA,"4.6840000000000002",4.684,"0.01",0.01,"nd",13,13,196,196,"no limitation","awareness of SFP or DFS (1= yes, 0= no)","B_Z","probit_B_Z",4.684,3.03408,0.647754056362084,"Latin America and the Caribbean","South America","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Technical information","Awareness of practice","1= yes","1= yes","Awareness of practice (1= yes)",992,0.327993949410472,0.00435198579966067
806,1,"nd","Brazil","agroforestry",NA,NA,"native trees",NA,"diversity adoption (1=yes, 0=no)","PERCAP. Total income gained in 1996, 1996 reais per capita","h income","Reais/per capita","USD per capita","continuous","0.99492587802208721",0.994925878022087,"probit regression model","probit","B",3.275e-05,3.275e-05,"Z","0.47399999999999998",0.474,"na",NA,"na",NA,"0.47399999999999998",0.474,"nd",NA,"nd",13,13,196,196,"no limitation","h income (USD per capita)","B_Z","probit_B_Z",0.474,5.21341160083574e-05,0.000109987586515522,"Latin America and the Caribbean","South America","Developing regions","Agroforestry",1,1,"nd",1,1,1996,"Financial capital","Total income","continuous",NA,"Total income (continuous)",993,0.0351135507447209,0.00545101419290778
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","plot size","plot size","ha","ha","continuous","none",NA,"logit regression model","logit","B",-0.09,-0.09,"SE","0.22",0.22,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,300,300,"no limitation","plot size (ha)","B_SE","logit_B_SE",-0.409090909090909,-0.09,0.22,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Physical capital","Plot size","continuous","ha","Plot size (continuous)",994,-0.0242253424301589,0.00349240073420074
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Walking time to plot from owner’s house","distance farm-house","hours","minutes","continuous","60",60,"logit regression model","logit","B",-0.01,-0.01,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",14,14,300,300,"no limitation","distance farm-house (minutes)","B_SE","logit_B_SE",-3.33333333333333,-0.6,0.18,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Accessibility","Distance farm-house","continuous","minutes","Distance farm-house (continuous)",995,-0.193709711056515,0.00323902484317002
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Ages of head","hh age","years","years","continuous","none",NA,"logit regression model","logit","B",0.05,0.05,"SE","0.02",0.02,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",14,14,300,300,"no limitation","hh age (years)","B_SE","logit_B_SE",2.5,0.05,0.02,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Socio-demographic","Age","continuous","years","Age (continuous)",996,0.146489683827262,0.00334804910317445
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Schooling of head","hh education","years","years","continuous","none",NA,"logit regression model","logit","B",0.02,0.02,"SE","0.05",0.05,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,300,300,"no limitation","hh education (years)","B_SE","logit_B_SE",0.4,0.02,0.05,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Socio-demographic","Education","continuous","years","Education (continuous)",997,0.02368730697468,0.00349258090138774
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Family sizeb","h size","number of people","number of people","continuous","none",NA,"logit regression model","logit","B",-0.17,-0.17,"SE","0.11",0.11,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,300,300,"no limitation","h size (number of people)","B_SE","logit_B_SE",-1.54545454545455,-0.17,0.11,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",998,-0.0911636272024864,0.00343862746735074
808,1,"nd","Indonesia","agroforestry",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Outsider dummy","hh is native","1= outsider, 0= native","1= yes, 0= no","categorical (binary)","-1",1,"logit regression model","logit","B",-0.6,-0.6,"SE","1.76",1.76,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",14,14,300,300,"no limitation","hh is native (1= yes, 0= no)","B_SE","logit_B_SE",0.340909090909091,0.6,1.76,"Asia","South-eastern Asia","Developing regions","Agroforestry",1,1,"nd",1,1,1995,"Socio-demographic","Household is native","1= yes","1= yes","Household is native (1= yes)",999,0.020189595644203,0.0034936535895431
815,3,"nd","India","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farmer's education","hh education","level (1-6)","level (1-6)","continuous","none",NA,"Multiple regression analysis with logistic modeling","logit","B",-0.01,-0.01,"P","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"no limitation","hh education (level (1-6))","B_P","logit_B_P",-1.64485362695147,-0.01,0.00607956831911769,"Asia","Southern Asia","Developing regions","Agroforestry",0,1,"3.9",1,1,NA,"Socio-demographic","Education","continuous",NA,"Education (continuous)",1000,-0.0814617899508103,0.00243047288266065
815,3,"nd","India","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Age of farmer","hh age","years","years","continuous","none",NA,"Multiple regression analysis with logistic modeling","logit","B",0.01,0.01,"P","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"no limitation","hh age (years)","B_P","logit_B_P",1.64485362695147,0.01,0.00607956831911769,"Asia","Southern Asia","Developing regions","Agroforestry",0,1,"3.9",1,1,NA,"Socio-demographic","Age","continuous","years","Age (continuous)",1001,0.0814617899508103,0.00243047288266065
815,3,"nd","India","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Family size","h size","number of people","number of people","continuous","none",NA,"Multiple regression analysis with logistic modeling","logit","B",0.05,0.05,"P","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"no limitation","h size (number of people)","B_P","logit_B_P",1.64485362695147,0.05,0.0303978415955885,"Asia","Southern Asia","Developing regions","Agroforestry",0,1,"3.9",1,1,NA,"Socio-demographic","Household size","continuous","number of people","Household size (continuous)",1002,0.0814617899508103,0.00243047288266065
815,3,"nd","India","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Household income","h income","p.a.","p.a.","continuous","none",NA,"Multiple regression analysis with logistic modeling","logit","B",0.001,0.001,"P","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"no limitation","h income (p.a.)","B_P","logit_B_P",1.64485362695147,0.001,0.000607956831911769,"Asia","Southern Asia","Developing regions","Agroforestry",0,1,"3.9",1,1,NA,"Financial capital","Total income","continuous",NA,"Total income (continuous)",1003,0.0814617899508103,0.00243047288266065
815,3,"nd","India","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farm size","farm size","ha","ha","continuous","none",NA,"Multiple regression analysis with logistic modeling","logit","B",-0.05,-0.05,"P","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"no limitation","farm size (ha)","B_P","logit_B_P",-1.64485362695147,-0.05,0.0303978415955885,"Asia","Southern Asia","Developing regions","Agroforestry",0,1,"3.9",1,1,NA,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1004,-0.0814617899508103,0.00243047288266065
825,1,"nd","Bangladesh","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Amount of homestead land (AHL)","farm size","ha","ha","continuous","none",NA,"logistic regression model","logit","B",4.9123,4.9123,"SE","2.1741999999999999",2.1742,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",10,10,172,172,"no limitation","farm size (ha)","B_SE","logit_B_SE",2.25935976451108,4.9123,2.1742,"Asia","Southern Asia","Developing regions","Agroforestry",1,0,"6.8000000000000005E-2",1,1,1999,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1005,0.17530504770464,0.00579926375124868
825,1,"nd","Bangladesh","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Income from non-farm labour as percentage of household income (INLHI).","h off-farm income","percentage of household income","Percentage of household income from off-farm employment","continuous","none",NA,"logistic regression model","logit","B",-0.5934,-0.5934,"SE","0.43890000000000001",0.4389,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",10,10,172,172,"no limitation","h off-farm income (Percentage of household income from off-farm employment)","B_SE","logit_B_SE",-1.35201640464798,-0.5934,0.4389,"Asia","Southern Asia","Developing regions","Agroforestry",1,0,"6.8000000000000005E-2",1,1,1999,"Financial capital","Non-farm income","continuous",NA,"Non-farm income (continuous)",1006,-0.10595403142456,0.00603502169932684
825,1,"nd","Bangladesh","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","No of adult male family member (NAMFM)","h adult members","number of male family members (14 years of above)","number of people","continuous","none",NA,"logistic regression model","logit","B",0.2587,0.2587,"SE","0.15240000000000001",0.1524,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",10,10,172,172,"no limitation","h adult members (number of people)","B_SE","logit_B_SE",1.69750656167979,0.2587,0.1524,"Asia","Southern Asia","Developing regions","Agroforestry",1,0,"6.8000000000000005E-2",1,1,1999,"Social capital","Adults in household","continuous","number of people","Adults in household (continuous)",1007,0.132600896020575,0.00595767386762085
825,1,"nd","Bangladesh","agroforestry","tree planting",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Per capita family income (PFI): per capita family income","h income","taka (1 US$ = 39 Taka)","USD per capita","continuous","2.564102564102564E-2",0.0256410256410256,"logistic regression model","logit","B",-3e-04,-3e-04,"SE","5.0000000000000001E-4",5e-04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",10,10,172,172,"no limitation","h income (USD per capita)","B_SE","logit_B_SE",-0.6,-7.69230769230769e-06,1.28205128205128e-05,"Asia","Southern Asia","Developing regions","Agroforestry",1,0,"6.8000000000000005E-2",1,1,1999,"Financial capital","Total income","continuous",NA,"Total income (continuous)",1008,-0.0472338458350037,0.00614532657492446
826,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","PLTREE: ever planted trees on farm","use of DFS","1= agroforestry, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",1.19,1.19,"SE","0.49",0.49,"na",NA,"na",NA,"nd",NA,"1.4999999999999999E-2",0.015,"nd",8,8,268,268,"no limitation","use of DFS (1= yes, 0= no)","B_SE","probit_B_SE",2.42857142857143,1.904,0.784,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"2.6",1,1,1994,"Technical information","Use of DFS","1= yes","1= yes","Use of DFS (1= yes)",1009,0.149214687991768,0.0036767910962663
826,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","AGRI: percentage of income from farm agriculture","h on-farm income","percentage","percentage of on-farm income","continuous","none",NA,"probit regression model","probit","B",0.008,0.008,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"0.10100000000000001",0.101,"nd",8,8,268,268,"no limitation","h on-farm income (percentage of on-farm income)","B_SE","probit_B_SE",1.6,0.0128,0.008,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"2.6",1,1,1994,"Financial capital","On-farm income","continuous","percentage","On-farm income (continuous)",1010,0.0989314372205856,0.00377123436627179
826,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","DHEARD: heard of contour hedgerow farming","awareness of SFP or DFS","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"probit regression model","probit","B",0.57,0.57,"SE","0.48",0.48,"na",NA,"na",NA,"nd",NA,"0.23799999999999999",0.238,"nd",8,8,268,268,"no limitation","awareness of SFP or DFS (1= yes, 0= no)","B_SE","probit_B_SE",1.1875,0.912,0.768,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"2.6",1,1,1994,"Technical information","Awareness of practice","1= yes","1= yes","Awareness of practice (1= yes)",1011,0.0735876034287329,0.00380461174205537
826,1,"nd","Philippines","embedded seminatural infrastructures","hedgerow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","HEDU: hh education","hh education","years","years","continuous","none",NA,"probit regression model","probit","B",0.11,0.11,"SE","0.12",0.12,"na",NA,"na",NA,"nd",NA,"0.35",0.35,"nd",8,8,268,268,"no limitation","hh education (years)","B_SE","probit_B_SE",0.916666666666667,0.176,0.192,"Asia","South-eastern Asia","Developing regions","Embedded seminatural habitats",1,0,"2.6",1,1,1994,"Socio-demographic","Education","continuous","years","Education (continuous)",1012,0.056866723112531,0.00382131849701472
864,1,"na","USA","Rotational grazing",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Seek advice from agencies","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"Logistic regression model","logit","B",0.67,0.67,"P","1.7999999999999999E-2",0.018,"na",NA,"na",NA,"nd",NA,"1.7999999999999999E-2",0.018,"nd",4,4,297,297,"no limitation","access to agricultural extension (1= yes, 0= no)","B_P","logit_B_P",2.36561812686429,0.67,0.283224072554816,"Northern America","Northern America","Developed regions","Rotational grazing",1,0,"nd",1,1,1998,"Technical information","Access to extension","1= yes","1= yes","Access to extension (1= yes)",1013,0.137129529458471,0.00328581772633604
895,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Farming experience","hh farming experience","years","years","continuous","none",NA,"multinomial logit model","logit","ME",0.001,0.001,"SE","2E-3",0.002,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,539,539,"no limitation","hh farming experience (years)","ME_SE","logit_ME_SE",0.5,NA,NA,"Northern America","Northern America","Developed regions","Crop rotation",1,0,"30.423457200000001",0,0,1990,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",1014,0.0218582498493987,0.00190657378264069
895,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","College education","hh education","1= college education, 0= no","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"multinomial logit model","logit","ME",-0.0822,-0.0822,"SE","5.3100000000000001E-2",0.0531,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,539,539,"no limitation","hh education (1= post-secondary education, 0= otherwise)","ME_SE","logit_ME_SE",-1.54802259887006,NA,NA,"Northern America","Northern America","Developed regions","Crop rotation",1,0,"30.423457200000001",0,0,1990,"Socio-demographic","Education","1= post-secondary","1= post-secondary","Education (1= post-secondary)",1015,-0.0675357552417688,0.00189102795221856
895,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Field irrigated","access to irrigation","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","ME",-0.4057,-0.4057,"SE","6.9199999999999998E-2",0.0692,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",15,15,539,539,"no limitation","access to irrigation (1= yes, 0= no)","ME_SE","logit_ME_SE",-5.86271676300578,NA,NA,"Northern America","Northern America","Developed regions","Crop rotation",1,0,"30.423457200000001",0,0,1990,"Physical capital","Access to irrigation","1= yes","1= yes","Access to irrigation (1= yes)",1016,-0.248328493835927,0.00168028385920927
895,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Own land","land tenure security","1= owned, 0= no","1= owned, 0= otherwise","categorical (binary)","none",NA,"multinomial logit model","logit","ME",-0.0079,-0.0079,"SE","5.2900000000000003E-2",0.0529,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,539,539,"no limitation","land tenure security (1= owned, 0= otherwise)","ME_SE","logit_ME_SE",-0.149338374291115,NA,NA,"Northern America","Northern America","Developed regions","Crop rotation",1,0,"30.423457200000001",0,0,1990,"Physical capital","Land tenure","1= owned","1= owned","Land tenure (1= owned)",1017,-0.00652997194423323,0.00190823419990655
